Wall time,Step,Value
1579535001.5422003,576000,-3.019486427307129
1579535002.0683928,577600,-262.84600830078125
1579535002.6188242,579200,-122.46805572509766
1579535003.1701865,580800,-1511.335205078125
1579535004.1641219,584000,-395.44818115234375
1579535004.1642952,584000,-395.1976013183594
1579535004.715428,585600,-673.1994018554688
1579535007.4746292,593600,-255.73492431640625
1579535008.0424125,595200,-1524.6607666015625
1579535009.8516629,600000,-1491.8201904296875
1579535010.446248,601600,-0.6398277282714844
1579535011.059136,603200,-393.3606872558594
1579535011.0594482,603200,-392.23345947265625
1579535012.2792037,606400,-1078.3348388671875
1579535012.2794707,606400,-818.282470703125
1579535012.9209816,608000,-0.6735369563102722
1579535013.462185,609600,-403.8642272949219
1579535015.230844,614400,-0.34975385665893555
1579535015.2311666,614400,-0.37341374158859253
1579535015.2313204,614400,-0.3992401659488678
1579535017.7157457,620800,-1.256033182144165
1579535019.3797178,625600,-123.94763946533203
1579535020.5468018,628800,-123.89399719238281
1579535021.1195393,630400,-1516.8876953125
1579535021.1199634,630400,-1516.8876953125
1579535021.7299979,632000,-1497.621337890625
1579535022.329994,633600,-124.68547058105469
1579535023.517907,636800,-378.94683837890625
1579535024.6256833,640000,-263.04888916015625
1579535024.6258,640000,-263.4477233886719
1579535025.207798,641600,-127.67534637451172
1579535025.208045,641600,-127.27635955810547
1579535026.9336963,646400,-380.8179931640625
1579535027.5473537,648000,-268.9255676269531
1579535028.0664713,649600,-1500.1356201171875
1579535028.0668075,649600,-1500.1356201171875
1579535028.0668986,649600,-1500.1356201171875
1579535028.0670757,649600,-1500.1356201171875
1579535028.067161,649600,-1500.1356201171875
1579535030.4514234,656000,-116.02159118652344
1579535031.0573494,657600,-126.01789855957031
1579535032.7040162,662400,-134.2957305908203
1579535033.2285333,664000,-919.5098876953125
1579535033.7417755,665600,-793.2035522460938
1579535034.294403,667200,-1499.361328125
1579535035.4420788,670400,-288.06689453125
1579535037.137068,675200,-0.5866888165473938
1579535037.6904466,676800,-137.38108825683594
1579535038.2497694,678400,-124.53364562988281
1579535039.365015,681600,-1367.5482177734375
1579535039.945528,683200,-1350.9097900390625
1579535041.135749,686400,-267.3204040527344
1579535041.72643,688000,-121.42626190185547
1579535042.9749033,691200,-1201.1727294921875
1579535042.9751346,691200,-1205.61279296875
1579535043.586853,692800,-248.90277099609375
1579535044.1735795,694400,-778.545166015625
1579535044.174214,694400,-128.36764526367188
1579535044.72859,696000,-0.4064981937408447
1579535045.3042076,697600,-656.91552734375
1579535046.497271,700800,-262.54656982421875
1579535047.091012,702400,-456.7014465332031
1579535047.7298188,704000,-933.322265625
1579535047.7304554,704000,-935.2010498046875
1579535048.975044,707200,-135.2352294921875
1579535049.5810997,708800,-924.3189086914062
1579535049.5816088,708800,-1025.0338134765625
1579535050.2051408,710400,-1177.086181640625
1579535051.3351328,713600,-1.3945859670639038
1579535052.472923,716800,-897.7402954101562
1579535054.1299918,721600,-393.15948486328125
1579535055.2111332,724800,-121.66650390625
1579535055.2113202,724800,-121.34136199951172
1579535055.2115042,724800,-121.14595794677734
1579535055.7887502,726400,-0.984294056892395
1579535055.7889762,726400,-1.0066014528274536
1579535056.944426,729600,-133.6764373779297
1579535058.066919,732800,-1498.0538330078125
1579535058.6494136,734400,-1506.880859375
1579535061.086971,740800,-138.3035888671875
1579535061.0871234,740800,-137.7223358154297
1579535062.895285,745600,-134.00294494628906
1579535063.46859,747200,-1.2372961044311523
1579535063.4687917,747200,-1.218917727470398
1579535064.0325549,748800,-267.7188415527344
1579535064.0328124,748800,-266.59197998046875
1579535064.0329823,748800,-268.2938232421875
1579535065.1719682,752000,-1493.7755126953125
1579535065.1726608,752000,-1493.925537109375
1579535066.3364758,755200,-271.42095947265625
1579535066.9125838,756800,-122.38394165039062
1579535068.0479355,760000,-268.37774658203125
1579535068.0481465,760000,-268.4722595214844
1579535068.048441,760000,-268.73773193359375
1579535069.1910167,763200,-930.3419799804688
1579535069.7741022,764800,-1460.99853515625
1579535069.774265,764800,-1451.3294677734375
1579535070.3605964,766400,-1366.113037109375
1579535070.983202,768000,-1239.749755859375
1579535073.2504807,774400,-120.63289642333984
1579535073.2509916,774400,-121.47059631347656
1579535073.845411,776000,-258.22564697265625
1579535077.2362623,785600,-130.27589416503906
1579535077.8057954,787200,-129.9230499267578
1579535077.8065317,787200,-129.668212890625
1579535078.371598,788800,-129.69882202148438
1579535078.9384465,790400,-129.49081420898438
1579535079.561447,792000,-1226.7357177734375
